EventTime,Latitude,Longitude,PeakCurrent,Sensors,DegreesFreedom,EllipseAngle,EllipseSemimajorAxis,EllipseSemiminorAxis,Chisq,RiseTime,Peak2Zero,MaxRateRise,Cloud,Distance,Nano
"2021-08-19T01:00:00.294752512-05:00",38.2191,-111.1442,-8,4,5,18.6,0.2,0.2,0.6,4.6,3.0,-2.9,1,,294752512
"2021-08-19T01:00:00.329189888-05:00",38.2212,-111.1459,-3,3,3,154.2,0.2,0.2,0.3,3.2,7.2,-1.1,1,,329189888
"2021-08-19T01:00:00.372858880-05:00",38.2141,-111.1294,-12,11,17,53.7,0.2,0.2,0.4,6.4,25.6,-4.4,0,,372858880
"2021-08-19T01:00:00.412577024-05:00",38.2227,-111.1734,-12,6,9,30.3,0.2,0.2,0.6,4.7,28.2,-5.1,0,,412577024
"2021-08-19T01:00:00.629421312-05:00",38.1988,-111.1535,-9,4,5,171.0,0.2,0.2,0.8,4.0,29.8,-3.7,0,,629421312
"2021-08-19T01:00:12.434195968-05:00",38.1367,-111.7372,-41,27,17,17.4,0.2,0.2,0.5,22.6,29.0,-6.3,0,,434195968
"2021-08-19T01:00:12.532018688-05:00",38.1369,-111.7361,-7,3,3,150.4,0.2,0.2,0.7,2.7,21.6,-2.2,0,,532018688
"2021-08-19T01:00:12.549002240-05:00",38.1239,-111.7295,-7,2,1,158.1,3.7,0.2,1.2,3.5,19.4,-2.0,0,,549002240
"2021-08-19T01:00:12.575132416-05:00",38.1372,-111.7357,-7,3,3,150.4,0.2,0.2,0.8,3.5,19.4,-2.1,0,,575132416
"2021-08-19T01:00:12.739526656-05:00",38.1378,-111.7349,-13,8,13,45.4,0.2,0.2,0.6,4.1,30.2,-3.2,0,,739526656
"2021-08-19T01:01:03.292576768-05:00",38.0188,-111.7277,8,4,5,72.2,0.2,0.2,0.4,28.0,5.0,1.7,1,,292576768
"2021-08-19T01:01:03.296600576-05:00",38.0226,-111.7192,5,3,3,152.1,0.2,0.2,0.4,4.1,6.2,1.9,1,,296600576
"2021-08-19T01:01:28.908041472-05:00",38.389,-111.0782,8,5,7,27.3,0.2,0.2,0.5,5.5,6.4,1.4,1,,908041472
"2021-08-19T01:01:48.868165376-05:00",38.1017,-111.1453,10,12,17,160.9,0.2,0.2,0.8,5.6,5.0,2.6,1,,868165376
"2021-08-19T01:01:48.868613632-05:00",38.0762,-111.1346,4,3,3,165.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,868613632
"2021-08-19T01:01:48.869181440-05:00",38.1029,-111.1458,11,10,15,49.7,0.2,0.2,0.8,14.3,15.6,3.8,1,,869181440
"2021-08-19T01:02:00.807437568-05:00",38.0192,-111.7231,13,10,17,80.8,0.2,0.2,0.8,20.2,5.6,3.1,1,,807437568
"2021-08-19T01:02:00.809193984-05:00",38.0206,-111.7226,7,5,7,65.7,0.2,0.2,1.0,2.6,3.8,3.4,1,,809193984
"2021-08-19T01:02:00.811835904-05:00",38.0273,-111.7208,12,15,17,147.2,0.2,0.2,0.9,17.2,20.4,2.0,1,,811835904
"2021-08-19T01:02:00.869728512-05:00",38.0119,-111.7507,-10,4,5,89.5,0.2,0.2,1.3,3.6,3.6,-4.7,1,,869728512
"2021-08-19T01:02:20.394609152-05:00",38.01,-111.1381,-7,3,3,106.0,0.2,0.2,0.4,8.6,94.0,-0.6,1,,394609152
"2021-08-19T01:02:20.475789312-05:00",38.0085,-111.1735,-6,2,1,99.8,8.9,0.2,0.0,16.9,3.6,-0.5,1,,475789312
"2021-08-19T01:03:02.498053376-05:00",38.3796,-111.003,-7,2,1,24.8,4.8,0.2,0.1,10.9,11.6,-0.7,1,,498053376
"2021-08-19T01:03:04.338652160-05:00",38.3649,-111.0697,-8,4,5,174.7,0.2,0.2,0.4,7.2,30.0,-3.6,0,,338652160
"2021-08-19T01:03:04.384698880-05:00",38.3649,-111.0699,-13,17,17,64.1,0.2,0.2,0.5,3.7,30.0,-3.3,0,,384698880
"2021-08-19T01:03:04.441295872-05:00",38.3651,-111.0706,-11,9,15,37.3,0.2,0.2,0.4,2.7,24.2,-6.4,0,,441295872
"2021-08-19T01:03:59.875688448-05:00",38.0217,-111.7142,6,3,3,79.7,0.3,0.2,0.1,11.1,3.8,1.9,1,,875688448
"2021-08-19T01:04:55.666690560-05:00",38.1227,-111.1243,12,9,11,9.6,0.2,0.2,0.5,13.6,10.6,2.4,1,,666690560
"2021-08-19T01:04:55.675751936-05:00",38.1234,-111.1259,11,12,17,52.1,0.2,0.2,0.6,5.2,7.8,2.9,1,,675751936
"2021-08-19T01:05:21.467938816-05:00",38.0262,-111.0901,10,5,7,70.4,0.3,0.2,1.2,22.7,10.2,3.6,1,,467938816
"2021-08-19T01:05:21.469598720-05:00",38.0267,-111.0879,17,7,11,78.9,0.2,0.2,0.4,14.8,10.2,3.5,1,,469598720
"2021-08-19T01:05:34.174578944-05:00",38.0296,-111.6481,-7,5,7,162.1,0.2,0.2,1.0,7.8,2.4,-2.0,1,,174578944
"2021-08-19T01:05:34.174699008-05:00",38.041,-111.6532,-4,3,3,152.9,0.4,0.4,0.1,0.0,0.0,0.0,1,,174699008
"2021-08-19T01:05:34.174998528-05:00",38.0413,-111.6513,-3,3,3,154.0,0.4,0.4,0.0,0.0,0.0,0.0,1,,174998528
"2021-08-19T01:05:34.268955136-05:00",38.0365,-111.6626,-5,3,3,152.2,0.2,0.2,0.1,4.6,16.8,-1.7,1,,268955136
"2021-08-19T01:05:50.579472384-05:00",38.0162,-112.9356,-10,8,13,70.9,0.2,0.2,0.5,16.4,13.0,-2.7,1,,579472384
"2021-08-19T01:05:52.437033984-05:00",38.3865,-112.6349,-75,24,23,122.0,0.2,0.2,0.8,29.8,21.2,-17.2,0,,437033984
"2021-08-19T01:05:52.497996544-05:00",38.3865,-112.6344,-17,18,17,101.3,0.2,0.2,0.4,6.5,22.2,-1.6,0,,497996544
"2021-08-19T01:06:49.334271744-05:00",38.4286,-111.0239,-6,4,5,13.4,0.2,0.2,0.6,5.6,2.2,-1.6,1,,334271744
"2021-08-19T01:06:49.470031616-05:00",38.4595,-111.0354,-17,22,17,45.5,0.2,0.2,0.5,6.6,20.4,-7.0,0,,470031616
"2021-08-19T01:07:12.012686080-05:00",38.0091,-111.7364,4,2,1,15.4,7.1,0.2,0.3,13.7,3.4,1.2,1,,12686080
"2021-08-19T01:07:20.629424128-05:00",38.0516,-111.6835,15,16,17,49.2,0.2,0.2,0.3,10.6,3.8,3.6,1,,629424128
"2021-08-19T01:07:20.632016384-05:00",38.0528,-111.6844,-7,4,5,38.3,0.2,0.2,0.9,8.6,110.8,-1.0,1,,632016384
"2021-08-19T01:07:20.632532480-05:00",38.076,-111.7477,-10,3,3,106.2,0.8,0.2,0.2,14.2,99.6,-1.2,1,,632532480
"2021-08-19T01:07:58.737034240-05:00",38.0584,-111.6005,-6,3,3,167.4,0.2,0.2,0.0,6.2,2.8,-1.1,1,,737034240
"2021-08-19T01:07:58.824117760-05:00",38.05,-111.6288,-6,3,3,153.5,0.2,0.2,0.4,6.6,4.0,-1.3,1,,824117760
"2021-08-19T01:07:59.399803904-05:00",38.0426,-111.6148,-6,3,3,152.8,0.2,0.2,0.1,7.2,5.0,-1.6,1,,399803904
"2021-08-19T01:07:59.472477952-05:00",38.0484,-111.6797,7,3,3,152.6,0.2,0.2,0.5,5.7,2.8,2.3,1,,472477952
"2021-08-19T01:08:43.262034944-05:00",38.402,-111.0244,-12,7,11,23.4,0.2,0.2,0.4,10.1,21.0,-4.6,0,,262034944
"2021-08-19T01:08:51.089496320-05:00",38.145,-111.1154,7,4,5,31.6,0.2,0.2,1.0,7.2,4.2,2.9,1,,89496320
"2021-08-19T01:08:51.099728640-05:00",38.1361,-111.1017,7,7,11,51.5,0.2,0.2,0.3,7.1,5.8,2.1,1,,99728640
"2021-08-19T01:08:51.102014208-05:00",38.1394,-111.1019,6,6,9,36.6,0.2,0.2,1.4,22.9,14.0,0.5,1,,102014208
"2021-08-19T01:08:51.257064192-05:00",38.1703,-111.1117,40,33,17,55.4,0.2,0.2,0.5,15.2,19.8,11.1,0,,257064192
"2021-08-19T01:08:51.555491584-05:00",38.0717,-111.1122,-37,27,17,3.7,0.2,0.2,0.8,8.2,33.6,-11.8,0,,555491584
"2021-08-19T01:08:51.614343424-05:00",38.0705,-111.1117,-46,33,17,99.8,0.2,0.2,0.5,7.2,15.2,-19.4,0,,614343424
"2021-08-19T01:08:51.646123520-05:00",38.0707,-111.1123,-18,26,17,20.4,0.2,0.2,0.4,3.9,16.2,-8.9,0,,646123520
"2021-08-19T01:09:09.429351936-05:00",38.0546,-111.6082,-12,7,11,134.1,0.2,0.2,0.5,9.8,9.8,-2.7,1,,429351936
"2021-08-19T01:09:09.429595904-05:00",38.0681,-111.5978,-8,3,3,153.0,0.4,0.4,0.0,0.0,0.0,0.0,1,,429595904
"2021-08-19T01:09:09.453031424-05:00",38.0483,-111.5892,-12,7,11,62.4,0.2,0.2,0.5,7.4,15.4,-2.3,1,,453031424
"2021-08-19T01:09:10.259505664-05:00",38.0551,-111.6086,-9,3,3,67.1,0.3,0.2,0.3,6.2,5.6,-3.4,1,,259505664
"2021-08-19T01:09:10.495693824-05:00",38.0549,-111.6079,-8,3,3,66.7,0.3,0.2,0.4,4.1,6.4,-3.3,1,,495693824
"2021-08-19T01:09:44.382775808-05:00",38.0913,-111.7065,5,2,1,123.0,7.5,0.2,0.1,5.5,3.2,1.3,1,,382775808
"2021-08-19T01:09:44.387502848-05:00",38.0805,-111.6792,6,4,5,177.7,0.2,0.2,0.4,8.1,5.0,1.3,1,,387502848
"2021-08-19T01:10:15.375730688-05:00",38.092,-111.5934,-8,4,5,173.0,0.2,0.2,0.5,6.9,17.8,-2.1,0,,375730688
"2021-08-19T01:10:15.430141952-05:00",38.073,-111.5878,-12,10,15,124.9,0.2,0.2,0.6,4.8,10.8,-2.9,1,,430141952
"2021-08-19T01:10:32.891648512-05:00",38.4303,-111.0129,-10,5,7,48.8,0.2,0.2,0.6,4.0,12.4,-3.8,0,,891648512
"2021-08-19T01:10:32.946678272-05:00",38.4166,-111.0298,-11,10,17,55.7,0.2,0.2,0.5,4.0,18.2,-4.5,0,,946678272
"2021-08-19T01:10:42.720873216-05:00",38.0419,-111.7497,-6,4,5,90.1,0.2,0.2,0.4,15.2,5.8,-1.8,1,,720873216
"2021-08-19T01:12:02.704613120-05:00",38.0004,-111.7517,7,3,3,153.1,0.2,0.2,1.8,11.5,5.0,1.9,1,,704613120
"2021-08-19T01:12:02.858495744-05:00",38.1082,-111.6607,4,3,3,151.4,0.2,0.2,0.3,3.5,4.2,0.9,1,,858495744
"2021-08-19T01:12:55.819254272-05:00",38.009,-111.7341,-3,2,1,125.6,9.3,0.2,0.1,7.2,2.6,-1.6,1,,819254272
"2021-08-19T01:12:56.527815936-05:00",38.0711,-111.5245,-72,31,17,77.8,0.2,0.2,0.6,21.5,36.0,-12.3,0,,527815936
"2021-08-19T01:12:56.581951232-05:00",38.0707,-111.5241,-15,16,17,75.7,0.2,0.2,0.6,4.4,26.8,-3.6,0,,581951232
"2021-08-19T01:12:56.924087552-05:00",38.0706,-111.5247,-19,25,15,60.5,0.2,0.2,0.7,15.6,27.8,-5.7,0,,924087552
"2021-08-19T01:13:24.043017472-05:00",38.0071,-111.698,16,17,15,151.6,0.2,0.2,0.4,8.7,7.2,4.3,1,,43017472
"2021-08-19T01:15:25.384754176-05:00",38.3562,-111.024,-8,2,1,24.1,4.3,0.2,1.0,22.9,3.4,-2.6,1,,384754176
"2021-08-19T01:15:48.037705984-05:00",38.0339,-111.6978,9,11,17,157.4,0.2,0.2,0.4,7.7,3.0,1.8,1,,37705984
"2021-08-19T01:15:48.038820864-05:00",38.0306,-111.699,6,4,5,177.1,0.2,0.2,0.4,13.8,8.2,1.8,1,,38820864
"2021-08-19T01:15:48.041356032-05:00",38.0362,-111.7005,6,3,3,152.7,0.2,0.2,0.7,12.1,7.6,1.3,1,,41356032
"2021-08-19T01:16:29.536959744-05:00",38.0424,-111.697,6,3,3,152.9,0.2,0.2,0.3,5.8,10.0,2.3,1,,536959744
"2021-08-19T01:16:34.321456896-05:00",38.1162,-111.0025,9,4,5,33.5,0.2,0.2,0.7,29.9,3.4,2.8,1,,321456896
"2021-08-19T01:16:34.386332160-05:00",38.1954,-111.0269,-6,4,5,38.4,0.2,0.2,1.6,6.8,16.0,-3.2,1,,386332160
"2021-08-19T01:16:34.387634688-05:00",38.1981,-111.0339,-10,4,5,69.7,0.2,0.2,0.9,12.4,7.6,-2.5,1,,387634688
"2021-08-19T01:17:14.831958784-05:00",38.0362,-111.647,4,3,3,152.5,0.2,0.2,0.1,29.5,9.8,1.2,1,,831958784
"2021-08-19T01:17:38.816202240-05:00",38.0104,-111.688,-6,3,3,153.9,0.2,0.2,0.8,3.1,4.8,-1.4,1,,816202240
"2021-08-19T01:17:38.881342976-05:00",38.0309,-111.6877,-6,3,3,152.6,0.2,0.2,0.2,7.4,10.8,-1.1,1,,881342976
"2021-08-19T01:17:39.404816640-05:00",38.117,-111.7099,7,3,3,166.6,0.2,0.2,1.7,3.4,2.8,2.2,1,,404816640
"2021-08-19T01:17:39.862776064-05:00",38.0334,-111.6792,-36,32,21,177.8,0.2,0.2,1.2,15.5,10.0,-6.8,1,,862776064
"2021-08-19T01:17:39.889974016-05:00",38.0371,-111.6803,-16,9,15,157.5,0.2,0.2,1.0,4.4,13.0,-6.3,1,,889974016
"2021-08-19T01:18:20.134004736-05:00",38.1165,-111.6631,-15,18,15,76.5,0.2,0.2,0.5,5.5,29.0,-4.3,0,,134004736
"2021-08-19T01:18:20.575835392-05:00",38.1169,-111.6627,-8,6,9,94.9,0.2,0.2,1.2,4.2,11.8,-2.1,1,,575835392
"2021-08-19T01:18:20.631581696-05:00",38.1165,-111.6624,-10,7,11,149.8,0.2,0.2,0.4,8.2,12.2,-2.1,1,,631581696
"2021-08-19T01:19:36.056184832-05:00",38.057,-111.6682,-4,3,3,152.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,56184832
"2021-08-19T01:19:36.056488192-05:00",38.0456,-111.6571,-13,8,13,134.6,0.2,0.2,0.9,8.1,4.2,-2.6,1,,56488192
"2021-08-19T01:19:36.056630528-05:00",38.0461,-111.6551,-10,7,11,119.5,0.4,0.4,0.7,0.0,0.0,0.0,1,,56630528
"2021-08-19T01:19:36.083795712-05:00",38.0298,-111.6726,-5,3,3,154.1,0.2,0.2,0.2,2.9,4.0,-1.6,1,,83795712
"2021-08-19T01:19:36.114049280-05:00",38.0293,-111.6714,-8,3,3,153.6,0.2,0.2,0.3,4.1,8.4,-2.7,0,,114049280
"2021-08-19T01:19:36.148507648-05:00",38.0433,-111.6618,-35,25,17,46.5,0.2,0.2,0.5,15.4,34.4,-7.5,0,,148507648
"2021-08-19T01:19:36.180712192-05:00",38.0436,-111.6619,-25,25,17,80.7,0.2,0.2,0.6,6.8,34.8,-5.4,0,,180712192
"2021-08-19T01:19:36.213881088-05:00",38.0434,-111.6639,-25,26,17,73.6,0.2,0.2,0.9,6.0,34.4,-5.3,0,,213881088
"2021-08-19T01:19:36.263280896-05:00",38.033,-111.6571,-20,26,17,154.1,0.2,0.2,0.7,6.4,21.4,-4.7,0,,263280896
"2021-08-19T01:19:36.302386176-05:00",38.0313,-111.6611,-25,25,17,173.6,0.2,0.2,0.7,8.0,45.4,-7.8,0,,302386176
"2021-08-19T01:19:36.325568512-05:00",38.0331,-111.6549,-10,6,9,50.4,0.2,0.2,0.3,6.3,14.2,-2.9,0,,325568512
"2021-08-19T01:20:59.950976000-05:00",38.1456,-111.6924,25,11,19,116.4,0.2,0.2,0.5,5.6,9.8,4.9,1,,950976000
"2021-08-19T01:20:59.955849216-05:00",38.1844,-111.6845,-5,2,1,120.6,7.9,0.2,0.1,2.1,3.0,-1.8,1,,955849216
"2021-08-19T01:21:00.141052672-05:00",38.0761,-111.6555,-5,4,5,160.7,0.2,0.2,0.5,14.7,4.0,-0.7,1,,141052672
"2021-08-19T01:21:00.147726336-05:00",38.0416,-111.6499,-11,8,13,57.9,0.2,0.2,0.6,5.6,32.0,-2.4,0,,147726336
"2021-08-19T01:21:30.690789632-05:00",38.3371,-111.0304,10,6,9,171.4,0.2,0.2,0.4,23.0,7.0,3.3,1,,690789632
"2021-08-19T01:21:30.702006784-05:00",38.3346,-111.0343,7,3,3,156.4,0.2,0.2,0.2,4.4,6.0,2.4,1,,702006784
"2021-08-19T01:21:30.751440896-05:00",38.3234,-111.071,51,26,33,17.8,0.2,0.2,0.4,12.7,14.2,13.2,0,,751440896
"2021-08-19T01:21:30.771814912-05:00",38.3345,-111.0336,15,10,15,177.4,0.2,0.2,0.6,13.1,8.4,6.5,1,,771814912
"2021-08-19T01:22:17.923177728-05:00",38.0522,-111.7446,10,10,17,5.5,0.2,0.2,0.7,12.1,6.0,2.1,1,,923177728
"2021-08-19T01:22:17.923804416-05:00",38.0501,-111.7464,10,6,9,136.2,0.2,0.2,1.3,5.9,4.4,2.6,1,,923804416
"2021-08-19T01:22:17.937257728-05:00",38.0707,-111.7426,7,3,3,152.5,0.2,0.2,0.5,4.4,4.2,2.3,1,,937257728
"2021-08-19T01:22:18.232263424-05:00",38.0488,-111.7444,11,4,5,3.7,0.2,0.2,0.1,23.5,8.0,3.4,1,,232263424
"2021-08-19T01:23:19.179163904-05:00",38.0383,-111.623,-6,3,3,153.8,0.2,0.2,0.6,3.2,7.4,-2.0,1,,179163904
"2021-08-19T01:23:19.267354880-05:00",38.0402,-111.5886,-20,8,13,53.9,0.2,0.2,0.6,7.6,25.4,-5.3,0,,267354880
"2021-08-19T01:23:19.289835008-05:00",38.0406,-111.589,-9,4,5,179.3,0.2,0.2,2.1,4.5,15.2,-2.4,0,,289835008
"2021-08-19T01:23:19.764437504-05:00",38.0404,-111.5902,-16,14,17,157.1,0.2,0.2,0.5,15.6,20.2,-4.4,1,,764437504
"2021-08-19T01:23:19.811355136-05:00",38.0393,-111.5886,-12,7,11,141.7,0.2,0.2,0.4,8.0,24.4,-2.3,0,,811355136
"2021-08-19T01:23:19.858062080-05:00",38.041,-111.5887,-22,23,25,141.2,0.2,0.2,0.8,20.9,23.8,-5.1,0,,858062080
"2021-08-19T01:23:19.915020288-05:00",38.0269,-111.5821,-8,2,1,159.4,3.7,0.2,0.3,4.7,10.6,-2.4,1,,915020288
"2021-08-19T01:25:10.607830784-05:00",38.1094,-111.6571,-32,26,17,169.0,0.2,0.2,0.7,16.4,16.6,-5.3,0,,607830784
"2021-08-19T01:25:10.621514752-05:00",38.111,-111.6644,-9,7,11,65.2,0.2,0.2,0.7,17.2,9.4,-1.1,1,,621514752
"2021-08-19T01:26:47.454507776-05:00",38.0064,-111.6343,-9,4,5,178.5,0.2,0.2,0.4,6.1,13.6,-2.3,1,,454507776
"2021-08-19T01:26:51.421293056-05:00",38.0185,-112.1773,-4,2,1,124.3,3.6,0.2,0.2,11.0,2.6,-1.0,1,,421293056
"2021-08-19T01:27:48.838969600-05:00",38.1975,-111.9039,83,30,17,168.8,0.2,0.2,0.6,29.7,12.0,19.8,0,,838969600
"2021-08-19T01:27:48.979917056-05:00",38.2234,-112.0624,-6,4,5,104.6,0.2,0.2,1.1,7.1,10.8,-0.9,1,,979917056
"2021-08-19T01:27:49.151815168-05:00",38.0615,-111.6674,5,2,1,123.4,7.4,0.2,0.1,3.6,6.4,1.2,1,,151815168
"2021-08-19T01:27:49.401695488-05:00",38.0683,-111.6597,-30,20,17,124.9,0.2,0.2,0.9,8.1,16.6,-4.9,0,,401695488
"2021-08-19T01:27:49.442027520-05:00",38.069,-111.6589,-11,3,3,167.7,0.2,0.2,0.5,7.2,14.0,-3.2,1,,442027520
"2021-08-19T01:30:15.756202496-05:00",38.0224,-111.6246,8,8,13,0.4,0.2,0.2,0.8,14.6,4.0,1.7,1,,756202496
"2021-08-19T01:30:15.764565760-05:00",38.0307,-111.6395,6,4,5,169.2,0.2,0.2,0.9,10.5,19.8,2.4,1,,764565760
"2021-08-19T01:30:15.793709312-05:00",38.0214,-111.6336,6,4,5,178.6,0.2,0.2,1.3,12.0,3.4,1.4,1,,793709312
"2021-08-19T01:32:04.520887040-05:00",38.0289,-111.65,5,3,3,168.4,0.2,0.2,0.9,9.3,13.2,1.1,1,,520887040
"2021-08-19T01:32:04.526978560-05:00",38.0339,-111.6389,17,20,17,91.7,0.2,0.2,0.7,26.9,13.8,1.9,1,,526978560
"2021-08-19T01:34:27.925009152-05:00",38.0231,-112.3237,31,20,17,130.4,0.2,0.2,0.6,16.4,30.0,8.6,0,,925009152
"2021-08-19T01:34:29.027990528-05:00",38.2518,-112.0803,139,26,16,130.4,0.2,0.2,0.5,64.4,20.4,25.7,0,,27990528
"2021-08-19T01:36:15.281479936-05:00",38.1211,-111.6242,-57,23,19,41.5,0.2,0.2,1.2,15.7,16.0,-15.9,0,,281479936
"2021-08-19T01:36:16.051077632-05:00",38.2344,-111.8703,35,26,17,83.6,0.2,0.2,0.3,24.1,22.0,7.3,0,,51077632
"2021-08-19T01:38:45.826361344-05:00",38.0958,-111.5343,-7,4,5,68.4,0.4,0.4,0.0,0.0,0.0,0.0,1,,826361344
"2021-08-19T01:38:45.826547456-05:00",38.1017,-111.5216,-106,26,15,64.3,0.2,0.2,0.7,28.2,12.2,-9.5,0,,826547456
"2021-08-19T01:38:45.845928960-05:00",38.1017,-111.519,-19,20,19,34.2,0.2,0.2,0.7,9.4,12.0,-4.4,1,,845928960
"2021-08-19T01:40:33.757760512-05:00",38.0531,-111.4392,-23,22,17,147.1,0.2,0.2,0.6,24.2,6.2,-4.4,1,,757760512
"2021-08-19T01:40:33.780271104-05:00",38.053,-111.4379,-8,4,5,14.3,0.2,0.2,0.7,3.7,7.0,-1.8,1,,780271104
"2021-08-19T01:40:54.343003136-05:00",38.12,-111.5076,-9,10,17,18.2,0.2,0.2,0.5,6.6,23.8,-2.0,0,,343003136
"2021-08-19T01:40:54.402388480-05:00",38.1265,-111.5149,17,22,17,167.5,0.2,0.2,0.4,23.1,25.4,4.4,0,,402388480
"2021-08-19T01:40:54.482210816-05:00",38.1018,-111.4765,-5,3,3,153.5,0.2,0.2,0.6,4.0,4.8,-1.2,1,,482210816
"2021-08-19T01:40:55.174125312-05:00",38.1028,-111.4775,-8,4,5,174.7,0.2,0.2,0.6,2.3,3.6,-3.0,1,,174125312
"2021-08-19T01:40:55.244461312-05:00",38.1028,-111.4775,-9,4,5,174.7,0.2,0.2,0.5,2.5,3.4,-3.1,1,,244461312
"2021-08-19T01:40:55.616136192-05:00",38.1038,-111.478,-6,3,3,153.9,0.2,0.2,1.8,2.5,3.4,-2.3,1,,616136192
"2021-08-19T01:43:15.020353024-05:00",38.0414,-111.4302,-13,12,15,84.4,0.2,0.2,0.4,5.1,3.4,-3.6,1,,20353024
"2021-08-19T01:43:15.020600320-05:00",38.0425,-111.4278,-6,4,5,37.0,0.4,0.4,0.2,0.0,0.0,0.0,1,,20600320
"2021-08-19T01:43:15.020736256-05:00",38.0421,-111.4324,-7,4,5,93.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,20736256
"2021-08-19T01:43:15.047616512-05:00",38.0549,-111.4212,-6,3,3,153.4,0.2,0.2,0.4,3.9,6.8,-1.6,1,,47616512
"2021-08-19T01:43:53.403850496-05:00",38.0377,-111.6933,4,3,3,153.0,0.2,0.2,0.3,2.8,3.6,1.5,1,,403850496
"2021-08-19T01:44:31.379434496-05:00",38.1168,-112.0948,8,6,9,84.0,0.2,0.2,0.3,4.7,33.6,2.1,0,,379434496
"2021-08-19T01:44:31.531504128-05:00",38.0156,-112.2001,15,10,17,152.6,0.2,0.2,0.3,17.2,9.6,3.5,1,,531504128
"2021-08-19T01:44:31.615200000-05:00",38.0549,-112.1954,5,3,3,147.3,0.2,0.2,0.5,3.0,7.2,1.7,1,,615200000
"2021-08-19T01:44:31.661898240-05:00",38.4975,-112.0021,-6,4,5,116.0,0.2,0.2,1.0,24.1,11.4,-1.4,1,,661898240
"2021-08-19T01:44:31.787176448-05:00",38.4975,-111.999,-5,3,3,138.5,0.2,0.2,0.4,29.2,5.6,-0.8,1,,787176448
"2021-08-19T01:44:31.911738112-05:00",38.4967,-112.0005,-7,3,3,137.6,0.2,0.2,0.2,3.3,14.2,-3.8,1,,911738112
"2021-08-19T01:44:34.434425344-05:00",38.0677,-111.4295,30,19,17,84.1,0.2,0.2,0.3,19.2,5.4,5.9,0,,434425344
"2021-08-19T01:44:34.435971328-05:00",38.0683,-111.4307,7,7,11,4.1,0.2,0.2,0.5,8.8,13.8,1.2,1,,435971328
"2021-08-19T01:45:36.157778688-05:00",38.0562,-111.3805,-14,9,13,168.6,0.2,0.2,0.7,5.6,3.8,-2.5,1,,157778688
"2021-08-19T01:45:36.324749824-05:00",38.0509,-111.3965,-13,8,13,64.5,0.2,0.2,0.3,4.8,9.2,-4.6,1,,324749824
"2021-08-19T01:45:36.384394240-05:00",38.0486,-111.3961,-17,16,17,61.9,0.2,0.2,0.5,27.4,11.8,-2.8,1,,384394240
"2021-08-19T01:45:36.417890560-05:00",38.0654,-111.3798,-26,28,31,125.5,0.2,0.2,0.5,14.4,25.8,-7.9,0,,417890560
"2021-08-19T01:45:36.477162752-05:00",38.0656,-111.38,-14,12,13,6.9,0.2,0.2,0.6,5.2,20.0,-3.2,0,,477162752
"2021-08-19T01:45:36.533268736-05:00",38.0655,-111.3811,-24,29,17,152.3,0.2,0.2,0.8,10.7,22.4,-5.8,0,,533268736
"2021-08-19T01:45:36.600469760-05:00",38.0657,-111.381,-11,6,9,176.4,0.2,0.2,0.3,7.1,17.4,-3.3,0,,600469760
"2021-08-19T01:45:55.877247744-05:00",38.0399,-111.581,-4,3,3,153.8,0.4,0.4,0.2,0.0,0.0,0.0,1,,877247744
"2021-08-19T01:45:55.877371648-05:00",38.0349,-111.5805,-7,6,9,89.9,0.2,0.2,0.7,8.0,7.4,-1.1,1,,877371648
"2021-08-19T01:45:55.877501184-05:00",38.0379,-111.5811,-5,4,5,152.6,0.4,0.4,0.9,0.0,0.0,0.0,1,,877501184
"2021-08-19T01:45:55.877703936-05:00",38.0386,-111.5805,-5,4,5,159.7,0.4,0.4,0.8,0.0,0.0,0.0,1,,877703936
"2021-08-19T01:45:55.877825280-05:00",38.0379,-111.5818,-5,3,3,153.2,0.4,0.4,0.2,0.0,0.0,0.0,1,,877825280
"2021-08-19T01:45:55.980760576-05:00",38.0271,-111.5892,-11,5,7,116.8,0.2,0.2,0.6,4.1,4.8,-3.3,1,,980760576
"2021-08-19T01:45:55.985451008-05:00",38.0382,-111.5834,-6,4,5,167.8,0.2,0.2,0.8,11.5,21.4,-1.3,1,,985451008
"2021-08-19T01:45:56.003910656-05:00",38.0268,-111.5897,-12,3,3,122.4,0.4,0.2,0.2,4.5,29.8,-4.9,0,,3910656
"2021-08-19T01:45:56.042357504-05:00",38.0488,-111.5476,-14,20,17,73.5,0.2,0.2,0.5,6.5,33.2,-3.4,0,,42357504
"2021-08-19T01:45:56.710666496-05:00",38.1724,-111.6858,-12,3,3,166.1,0.4,0.4,0.0,0.0,0.0,0.0,1,,710666496
"2021-08-19T01:45:56.710752768-05:00",38.1386,-111.6518,-12,5,7,122.9,0.4,0.4,0.5,0.0,0.0,0.0,1,,710752768
"2021-08-19T01:45:56.710810880-05:00",38.1383,-111.6507,-15,5,7,56.3,0.4,0.4,0.6,0.0,0.0,0.0,1,,710810880
"2021-08-19T01:45:56.711037440-05:00",38.1364,-111.6605,-82,15,21,36.9,0.2,0.2,1.4,26.5,12.0,-6.1,0,,711037440
